id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
239139,1254352,Jana,Mitte,Brunnenstr. Süd,52.536246885853,13.397949514112,Private room,55,90,101,2,191
239314,1206680,Marie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5058336396493,13.4702559189779,Private room,30,1,55,3,27
240169,1259589,Alexine,Neukölln,Rixdorf,52.4791704376114,13.4378742849704,Private room,31,3,146,3,0
240735,1262812,Heike,Marzahn - Hellersdorf,Biesdorf,52.4995782892117,13.5579830461914,Private room,35,5,16,2,159
242366,1003245,Maryna,Mitte,Moabit Ost,52.5238678057964,13.3578072984533,Entire home/apt,45,2,105,1,232
242794,1274606,Mario,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514870959891,13.4556144895819,Entire home/apt,100,4,42,1,274
242908,1275359,Henning,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.4155784634174,13.1641776822742,Entire home/apt,95,5,0,2,304
242927,1275359,Henning,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.4158060564096,13.1644643017168,Entire home/apt,95,5,1,2,272
242978,1275576,Thomas,Mitte,Moabit West,52.528038998155,13.3302095040323,Entire home/apt,63,2,73,6,251
243057,1275795,Arne & Ute,Mitte,Moabit West,52.5306717751764,13.3353198493267,Entire home/apt,175,2,24,1,362
243063,1275846,Anna,Mitte,Brunnenstr. Süd,52.5285002106343,13.3906700516256,Entire home/apt,130,1,179,2,44
243081,1275846,Anna,Mitte,Brunnenstr. Süd,52.5293003358139,13.3908430541171,Entire home/apt,120,1,150,2,81
243238,1276585,Katharina,Treptow - Köpenick,Johannisthal,52.4459582372705,13.4977775174861,Entire home/apt,64,2,69,1,325
244425,1282150,Bernd,Tempelhof - Schöneberg,Schöneberg-Nord,52.5004018621802,13.3453269564974,Entire home/apt,55,90,163,4,304
244924,933872,Johanna,Tempelhof - Schöneberg,Schöneberg-Süd,52.4850438913636,13.3600353356474,Private room,29,1,62,1,349
245744,1289259,Martina,Mitte,Regierungsviertel,52.5219836087371,13.3905921105738,Entire home/apt,150,3,104,1,302
245809,1289393,Hille,Pankow,Prenzlauer Berg Nord,52.544012134738,13.439873784578,Entire home/apt,76,2,32,2,311
245827,1289393,Hille,Mitte,Regierungsviertel,52.5115468225697,13.4005282441699,Entire home/apt,79,2,67,2,291
245991,1290112,Wolfhard,Reinickendorf,West 2,52.5842226507111,13.2311353351475,Entire home/apt,23,30,3,2,0
246007,1290112,Wolfhard,Reinickendorf,West 2,52.5820274670255,13.230722251839,Entire home/apt,19,30,6,2,129
248192,662565,Gisella,Tempelhof - Schöneberg,Schöneberg-Nord,52.4978199237807,13.3473331007313,Entire home/apt,49,1,119,6,243
248375,1301421,Alexander,Charlottenburg-Wilm.,Kantstraße,52.5082282482118,13.3118383137475,Private room,45,14,12,3,0
249220,1305769,Laurence,Charlottenburg-Wilm.,Barstraße,52.4815863538017,13.3136380172904,Private room,45,2,5,1,0
249419,1306624,Au,Pankow,Helmholtzplatz,52.5430002322659,13.4248676127746,Entire home/apt,91,3,148,1,311
250007,1310272,Jörg Und Sara,Tempelhof - Schöneberg,Schöneberg-Nord,52.4948746989508,13.3517108702396,Entire home/apt,69,2,114,1,211
250023,1310277,Claudia,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4977108534757,13.3362561291478,Entire home/apt,70,90,44,1,270
250067,1310454,Andrea,Neukölln,Reuterstraße,52.4851434894956,13.44386040508,Entire home/apt,55,4,3,1,0
250121,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.5313727462441,13.4081286170056,Private room,45,3,6,4,310
250138,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.5309833520473,13.4069897466839,Private room,50,7,3,4,310
250171,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.5302679477535,13.4078914119588,Private room,55,3,8,4,279
250253,1311309,Ute,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5187422045637,13.3064599253441,Entire home/apt,93,3,14,4,236
250376,1312190,Davide,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5121322731423,13.45228582467,Private room,175,2,94,2,158
250684,1310755,Joe,Pankow,Prenzlauer Berg Südwest,52.5299740941785,13.407796644731,Private room,95,3,14,4,319
250687,1310866,Ashraf,Tempelhof - Schöneberg,Schöneberg-Süd,52.4849259255074,13.3605278840109,Entire home/apt,52,3,28,2,0
250704,1314462,Otto,Tempelhof - Schöneberg,Marienfelde,52.422980853318,13.3752851638186,Entire home/apt,59,3,18,1,309
250707,1311309,Ute,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5185139617165,13.3083856371666,Entire home/apt,58,3,4,4,238
250729,1311309,Ute,Tempelhof - Schöneberg,Friedenau,52.4690379890648,13.3476807422648,Entire home/apt,72,3,1,4,283
250753,1311309,Ute,Mitte,Tiergarten Süd,52.5002603639386,13.3646602309437,Entire home/apt,95,3,7,4,211
251398,1318500,Renate,Spandau,Heerstraße Nord,52.5160414077727,13.175734769786,Private room,40,1,26,1,322
251548,1003174,Enis,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4987083415991,13.4251279706308,Entire home/apt,55,1,30,1,35
252664,1326442,Berliner,Mitte,Brunnenstr. Nord,52.5393511135419,13.3911052035492,Entire home/apt,79,2,51,1,308
252699,1326695,Stina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5146146591875,13.4503301360921,Entire home/apt,56,60,2,1,290
252933,1328204,Jairo,Tempelhof - Schöneberg,Schöneberg-Nord,52.4983886313313,13.3500932978741,Private room,32,2,111,1,251
252967,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5114411874529,13.4714554325904,Private room,32,2,40,3,279
252993,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5120699491577,13.4716519679957,Private room,32,2,131,3,146
253005,1328326,Wolfram,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5112242166953,13.4706224390901,Private room,28,2,30,3,304
253128,1329012,Bea,Neukölln,Reuterstraße,52.4911425160738,13.4283099450093,Private room,49,3,63,2,35
254576,1337197,Angelika,Charlottenburg-Wilm.,Neue Kantstraße,52.5027967029097,13.3037413413967,Entire home/apt,70,91,6,1,190
254762,1171000,Bernardo,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5032299270281,13.4332213374533,Entire home/apt,80,93,95,3,97
254788,1171000,Bernardo,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.497675815461,13.4131395923537,Entire home/apt,75,93,99,3,305
255557,1343263,Agnieszka,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5089819190928,13.4664884785435,Entire home/apt,55,3,112,1,44
255722,1344455,Wolfram,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4959529602508,13.3852913986887,Entire home/apt,65,3,79,1,254
255778,1344754,Bwk,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4970111379763,13.4437004665826,Entire home/apt,96,2,142,1,244
255829,1345035,Sylvia,Tempelhof - Schöneberg,Lichtenrade,52.3917890914388,13.4101122274581,Entire home/apt,51,3,35,2,275
256058,1346383,Gaby,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4942859676032,13.4174931251381,Private room,33,1,74,1,355
257317,1354122,Heike & Heinrich,Steglitz - Zehlendorf,Albrechtstr.,52.4636952664535,13.3419436547439,Entire home/apt,59,2,69,3,219
257373,1303212,David,Pankow,Prenzlauer Berg Südwest,52.5386050138198,13.4167785582543,Entire home/apt,99,2,113,1,91
257658,1356042,Boris,Pankow,Prenzlauer Berg Südwest,52.5302516084621,13.4105573590073,Private room,49,2,201,1,13
257766,689674,Lisa,Mitte,Regierungsviertel,52.5190827364332,13.3961468687049,Entire home/apt,148,5,66,1,124
260095,1365065,Lutz,Neukölln,Buckow,52.4248179993863,13.4468487398163,Entire home/apt,55,1,37,1,295
260104,1365126,Josef,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.4924411670117,13.4707263798881,Entire home/apt,69,5,9,1,48
260365,1366128,Sophia,Tempelhof - Schöneberg,Schöneberg-Nord,52.4992642936199,13.3399087924935,Entire home/apt,69,4,0,1,354
261205,1355421,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5098772312417,13.4548698118701,Entire home/apt,60,14,0,1,341
261452,1371414,Niklas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.4998331445116,13.4643624487795,Entire home/apt,55,3,72,4,220
261834,253136,Peter,Mitte,Regierungsviertel,52.5110947340991,13.3828916324274,Private room,60,2,129,3,97
261937,1352346,Anastasia,Tempelhof - Schöneberg,Schöneberg-Nord,52.4959775203574,13.344668058529,Private room,29,58,0,1,310
263817,1152791,ClaasFlorian,Neukölln,Reuterstraße,52.4893043954756,13.4260594227765,Private room,45,2,3,1,90
264459,1250154,Henrik,Pankow,Prenzlauer Berg Südwest,52.5320341857718,13.4170542158832,Entire home/apt,60,2,426,2,91
265286,1391545,Eva-Maria,Reinickendorf,West 5,52.5616981823826,13.2358429903471,Entire home/apt,75,5,1,2,364
265354,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5093450726765,13.4457692891321,Private room,60,1,4,14,285
265389,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5088791689117,13.4470474309119,Private room,19,1,1,14,12
265394,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5094794860702,13.4465626156495,Private room,29,1,4,14,320
265400,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5087575044942,13.4451709437483,Private room,29,1,1,14,235
265402,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5106413609638,13.4456742305745,Shared room,9,1,10,14,276
265408,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5109269312888,13.4470627583479,Shared room,9,1,5,14,275
265416,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5099918651937,13.44654224255,Shared room,9,1,58,14,319
265433,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5106007175428,13.4452422405426,Shared room,9,1,25,14,318
265444,1391772,Sunflower Hostel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.510444463084,13.4453263768276,Shared room,9,1,73,14,314
265955,1394961,Antonella,Tempelhof - Schöneberg,Schöneberg-Nord,52.4916446481696,13.3499411641284,Entire home/apt,55,93,11,1,66
266086,1395425,Hansjörg,Treptow - Köpenick,Baumschulenweg,52.4511697418558,13.4878883252693,Entire home/apt,85,3,5,1,243
266181,1395699,Mat,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5091793204347,13.4603633390754,Entire home/apt,48,7,30,1,0
267399,1402232,Abigail,Neukölln,Reuterstraße,52.4893602085449,13.4264301460447,Entire home/apt,55,62,40,1,322
267764,1382226,P. Oliver,Mitte,Brunnenstr. Süd,52.5378537511373,13.3981783646233,Entire home/apt,129,2,89,1,0
267951,1404760,Frank,Pankow,Helmholtzplatz,52.5441646397255,13.4202631423412,Entire home/apt,69,2,42,1,94
268910,1408921,Dieter,Treptow - Köpenick,Altglienicke,52.4170581500343,13.5424661638081,Entire home/apt,46,3,16,1,158
268967,1371414,Niklas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5000524679289,13.4614433623026,Entire home/apt,55,3,56,4,268
268974,1409188,Peter,Neukölln,Rudow,52.4193879338732,13.4861791471235,Entire home/apt,53,5,14,1,311
269455,1411715,L. Anabel,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4956307238159,13.400941415972,Entire home/apt,65,1,2,1,0
270477,540534,Doris,Pankow,Helmholtzplatz,52.5433555838817,13.4173560591226,Entire home/apt,89,3,166,1,316
271340,1420077,Kai,Mitte,Brunnenstr. Süd,52.5387054893275,13.4028671847847,Entire home/apt,70,5,58,1,7
271739,1422088,Gabriele,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5032938486489,13.420168003017,Private room,43,3,202,2,99
273011,1428703,Susanne,Charlottenburg-Wilm.,Halensee,52.4974120389831,13.2965139730653,Entire home/apt,125,3,64,1,296
273076,1428852,Jane,Mitte,Wedding Zentrum,52.5417870794778,13.3541943211083,Entire home/apt,61,4,6,2,0
273106,1428852,Jane,Mitte,Wedding Zentrum,52.5438554109502,13.3573733098655,Entire home/apt,64,62,18,2,37
274072,1433140,Dan,Pankow,Prenzlauer Berg Nord,52.5494719325613,13.4173233900542,Entire home/apt,60,3,126,1,0
274623,1435994,Bil,Mitte,Alexanderplatz,52.5296326643269,13.4046370498993,Entire home/apt,65,3,28,1,0
274686,1436010,Jade,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501074165225,13.440206514625,Entire home/apt,80,3,23,1,0
274798,404149,Gernot,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.5007493663576,13.445464426555,Private room,55,2,81,2,334
275472,1439853,Lola,Neukölln,Rixdorf,52.4781891674743,13.4396219478673,Entire home/apt,70,2,39,1,338
276044,1282150,Bernd,Tempelhof - Schöneberg,Schöneberg-Nord,52.4994369898039,13.3450894681665,Entire home/apt,50,90,104,4,341
277653,1282150,Bernd,Tempelhof - Schöneberg,Schöneberg-Nord,52.4989292831186,13.3441019959387,Entire home/apt,59,60,50,4,314
278860,405844,Julian,Neukölln,Reuterstraße,52.4838602161824,13.437881079918,Entire home/apt,65,3,67,2,0
279315,1456634,Annabella,Neukölln,Reuterstraße,52.4835974224274,13.4374457523183,Private room,40,20,4,1,250
279344,1456872,Dot,Mitte,Brunnenstr. Süd,52.5301330645274,13.4043978118868,Private room,76,2,42,1,365
279504,1457373,Brigid,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4887229543348,13.3966178279137,Entire home/apt,45,270,86,1,190
281152,1465582,Katinka,Pankow,Prenzlauer Berg Nord,52.5489881414671,13.4165063647073,Entire home/apt,60,14,0,1,0
282214,1135836,Luca,Charlottenburg-Wilm.,Kantstraße,52.5077352983229,13.3034589547047,Private room,29,3,0,1,0
282773,1473320,Udo,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5186488082861,13.2962019002676,Entire home/apt,34,30,15,3,280
282786,1473320,Udo,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5165471459339,13.2966111350844,Entire home/apt,50,3,18,3,0
282797,1473320,Udo,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5184190928577,13.2958468742882,Entire home/apt,34,30,18,3,249
284390,1480990,Kirk,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.5011850462519,13.3857877231554,Entire home/apt,75,1,3,1,0
288484,1499712,Gudrún,Neukölln,Reuterstraße,52.4897374625826,13.4379938755768,Private room,65,5,8,1,61
290410,1508025,Dimitrios,Charlottenburg-Wilm.,Kurfürstendamm,52.5029155852074,13.3097638536956,Private room,80,60,18,1,3
292300,1513460,Tobias Und Ed,Mitte,Brunnenstr. Süd,52.5307451849576,13.3955475156476,Entire home/apt,120,4,10,1,0
292864,286494,Project A,Pankow,Prenzlauer Berg Südwest,52.5300150996728,13.4176252807026,Private room,50,1,498,3,242
295675,353789,Doreen,Neukölln,Schillerpromenade,52.4872227883673,13.4111850398761,Private room,54,3,27,1,119
297521,1534006,Katja,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5080787018452,13.4641390178947,Private room,29,2,21,2,227
297594,1388846,Trinimat,Tempelhof - Schöneberg,Schöneberg-Süd,52.4934343950711,13.3417859372028,Entire home/apt,30,10,17,2,325
298056,202762,Leon,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4985636682724,13.3843230544052,Entire home/apt,40,85,15,1,119
301773,1554470,Hendrik,Pankow,Prenzlauer Berg Süd,52.5328988865796,13.4262201336911,Entire home/apt,64,2,57,2,0
301887,1282150,Bernd,Tempelhof - Schöneberg,Schöneberg-Nord,52.4992864992628,13.3449281993838,Entire home/apt,55,90,109,4,108
302167,1554470,Hendrik,Pankow,Prenzlauer Berg Süd,52.5338602944383,13.4275495546549,Entire home/apt,66,3,66,2,0
303097,1560726,Ann-Katrin,Pankow,Prenzlauer Berg Süd,52.5294391543587,13.4276296397321,Private room,66,2,31,1,343
304904,870376,Andreas,Pankow,Prenzlauer Berg Nordwest,52.5529369378554,13.4044773538462,Private room,37,2,161,1,118
305987,246890,Imme,Pankow,Prenzlauer Berg Nordwest,52.547099850629,13.4071623763105,Entire home/apt,69,3,201,1,312
306041,253136,Peter,Mitte,Regierungsviertel,52.511558553958,13.3816053669014,Private room,60,2,97,3,108
306312,1575292,Michel & Anne,Pankow,Helmholtzplatz,52.5399161848267,13.4217637347586,Entire home/apt,165,4,162,2,268
306502,1576481,Norman,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4990674516303,13.3128136643256,Entire home/apt,70,4,3,1,0
306829,1578131,Volker,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5212167676668,13.3011322687588,Entire home/apt,38,45,35,1,177
307587,372612,Torsten,Mitte,Brunnenstr. Süd,52.5350911695142,13.3981942894617,Entire home/apt,69,2,8,1,0
308421,1586451,Silke,Mitte,Wedding Zentrum,52.5514086040369,13.3726770797217,Private room,35,2,8,2,121
309511,1591761,Mauricio,Pankow,Prenzlauer Berg Süd,52.5374505793238,13.4272837721021,Entire home/apt,65,3,12,1,0
311703,1602903,Kathrin,Tempelhof - Schöneberg,Schöneberg-Nord,52.4959891694112,13.3571602330022,Entire home/apt,235,3,127,1,276
313876,1574908,Jürgen,Charlottenburg-Wilm.,Halensee,52.4990304575901,13.2929609918476,Entire home/apt,38,30,1,9,67
315533,1620743,Sandra,Tempelhof - Schöneberg,Schöneberg-Süd,52.4849308311894,13.3603944822824,Entire home/apt,54,60,44,1,176
316327,1624693,Chris,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5130090948112,13.4643362555416,Private room,30,2,142,1,27
316366,1624988,Shay,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4953476894463,13.3061118663971,Entire home/apt,31,90,4,1,159
316462,98237,Damian,Mitte,Brunnenstr. Süd,52.5288054319429,13.3884717646171,Entire home/apt,84,1,234,3,343
316547,275238,Ciska,Pankow,Prenzlauer Berg Süd,52.5319991461075,13.4217060419203,Private room,45,2,76,2,30
320028,1625792,Ursula,Tempelhof - Schöneberg,Friedenau,52.4703373015998,13.3367705579997,Private room,43,2,47,1,339
320279,1641541,Stamatis,Mitte,Brunnenstr. Süd,52.5326740063382,13.4065341730256,Entire home/apt,77,7,56,2,268
320305,1641505,Sterni,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5174418838705,13.4331490798739,Private room,38,4,92,1,0
321295,1354122,Heike & Heinrich,Tempelhof - Schöneberg,Friedenau,52.4640119174859,13.3424311149718,Entire home/apt,39,2,175,3,155
321308,1354122,Heike & Heinrich,Tempelhof - Schöneberg,Friedenau,52.4623726933811,13.3441824788619,Entire home/apt,44,2,46,3,227
321378,3062473,Robin,Mitte,Brunnenstr. Süd,52.5347078003907,13.4035890936007,Entire home/apt,149,1,126,3,347
322463,163384,Alan & Kasia,Pankow,Prenzlauer Berg Ost,52.5405259901776,13.4376505062444,Entire home/apt,87,3,273,10,275
322520,163384,Alan & Kasia,Pankow,Prenzlauer Berg Nord,52.5422821509032,13.4363945582279,Entire home/apt,95,3,253,10,265
323243,1654885,Claudius,Neukölln,Neuköllner Mitte/Zentrum,52.482642773999,13.4296657993764,Private room,27,3,52,11,220
323250,1654885,Claudius,Neukölln,Neuköllner Mitte/Zentrum,52.4825061745653,13.4292939109506,Private room,27,3,56,11,352
323255,1654885,Claudius,Neukölln,Neuköllner Mitte/Zentrum,52.4843694108476,13.4281442926043,Private room,27,3,121,11,349
323259,1654885,Claudius,Neukölln,Neuköllner Mitte/Zentrum,52.4829029198901,13.4283944783521,Private room,27,3,147,11,341
323260,1654885,Claudius,Neukölln,Neuköllner Mitte/Zentrum,52.4838879236622,13.4287073887554,Entire home/apt,36,3,197,11,248
323920,1658050,Nine,Neukölln,Reuterstraße,52.4864910485999,13.4314777598034,Private room,30,3,1,2,0
323951,1658050,Nine,Neukölln,Reuterstraße,52.4847046210105,13.4312241972574,Private room,30,4,1,2,0
325979,1285485,Kalu,Steglitz - Zehlendorf,Schloßstr.,52.4640078447914,13.3149225540485,Private room,55,3,27,1,73
326566,1669847,Peter,Pankow,Pankow Zentrum,52.5825237627706,13.4191591042533,Private room,28,3,43,1,275
326608,1669920,Maurice,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5022024271592,13.4329268780038,Entire home/apt,72,3,14,1,0
327442,1673681,David,Tempelhof - Schöneberg,Schöneberg-Süd,52.4807130260393,13.3548398174622,Private room,35,5,12,1,0
327773,1675262,Joseph,Pankow,Prenzlauer Berg Südwest,52.5363137657057,13.4079441217825,Private room,40,3,24,1,20
328255,1677535,Julia,Pankow,Prenzlauer Berg Südwest,52.5395830646233,13.4071905496083,Entire home/apt,70,5,34,1,7
329648,1682922,Florian,Pankow,Prenzlauer Berg Nord,52.5522308433547,13.4146622181661,Private room,48,2,8,1,258
334133,1702081,Agnes,Mitte,Brunnenstr. Süd,52.5364126018443,13.4004056147015,Entire home/apt,54,90,133,3,0
335273,1641549,Greg,Pankow,Prenzlauer Berg Südwest,52.5376946764771,13.4087191916411,Entire home/apt,38,90,6,1,36
336482,1198319,Esther,Mitte,Alexanderplatz,52.5252308590456,13.4063095860858,Entire home/apt,95,4,16,1,304
341910,1734792,Peter,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4995104267693,13.4005102472728,Entire home/apt,65,2,258,1,352
342637,1738368,Rolf,Pankow,Helmholtzplatz,52.541558728117,13.4229946538062,Entire home/apt,65,10,87,1,323
